Tweet Id	Target	Stance	Opinion Towards	Sentiment	full_text
1282618846080307200	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	@mmpadellan Fauci!  Bless the man who actually has principles! Once again, Trump and his minions will sell fiction as facts and all of his followers won’t even bother to question it. #TrumpLiesPeopleDie  #FauciHero
1260322553823977472	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	pos	Thank you, #DrFauci, for your expertise and concern. #Covid19
1281343816709148680	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	@IngrahamAngle Fixed it for you: Democrats #WearAMask & are #SociallyDistant.  Republicans who ignore medical experts, like #DrFauci, will spread #COVID19 and potentially harm themselves and others.   You can't wish #COVID19 away, but you can mitigate the deaths.  #FactsMatter #ScienceMatters
1285590169215619073	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	A corona virus briefing without doctors or scientists is just a stupid rally.   #IStandWithFauci
1249825392741044225	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	
1249747260755361792	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1255752984329244672	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	pos	Dear @sardesairajdeep  Sir,  Can we get an interview with #DrFauci and the drug #remdesivir. The ability of the drug to fight #COVID19 It would be fantastic on the show soon
1260164804418904064	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	pos	It's time for #DrFauci #DrBirx & other scientists & medical experts on #coronavirus to start having their own DAILY BRIEFINGS BUT w/o TRUMP. America must hear facts, truth & medical advice w/o Trump's spin.  @CDCgov @NIH @nytimes @wapo @maddow @JoeBiden @maggieNYT @AshleyRParker
1284082880357031938	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@seanmdav @realDonaldTrump My state, which is Indiana. Had 200 new deaths.  And, Coronavirus cases are now rising. My state has a total of nearly 54,000 cases. My child will continue elearning. I will protect my child. #TrumpIsNotWell #IStandWithFauci
1284686731690889218	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	pos	😷 Wear your mask 🧼Wash your hands ↔️ Social distance  🩺 Listen to Dr. Fauci #IStandWithFauci
1238558333851885568	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	pos	@thehill Dr. Fauci has been our most knowledgeable, consistent, and trustworthy source of information since the #CaronaVirusOutbreak began. This man is nothing short of a hero. Thank you for your commitment to the American people, #DrFauci! 🇺🇸 #COVID19 #NationalEmergency
1252712322830868481	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@maddow Shocking,,,,, poor #DrFauci will definitely be needing to get his resume updated once someone dumbs down the report and spoon feeds its findings to The Donald. #COVID19 #TrumpVirus #TrudeauLiedPeopleDied
1288229041506582530	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@DearAuntCrabby Ummmm 🤨   Let me think 🤔   Hell No.   Only when Dr Fauci says it’s a real vaccine. Then I’ll #TrustFauci
1280895587970363392	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	@VickyisGrateful More political #TrumpVirus #COVIDIOTS garbage 🤮   #STOPKILLINGUS  💔💯#BLOODONYOURHANDS  #DrFauci where are yoooooou!?!?  @NIAIDNews @CDCgov @NIHDirector @BetsyDeVosED @DrBurgessTX @NCTQ @HHSGov @EdLaborCmte @USEDGOV
1238568517227753473	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	I don't wanna see people like that ( #DrFauci ) become apologists for a completely incompetent Govt & a Govt that's endangering Americans. @IrwinRedlenerMD   #DeadlineWH  #Trumpspeech #CaptainCorona #COVID19 #MSNBC
1246690544442413057	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@justbor That's not what doctors told me when I was tested for #coronavirus last week @seanhannity.  Your sole source for doctor recommended hydroxychloroquine is Dr. Oz! Dr. Oz! How could this be a bigger journalistic failure? What did #DrFauci #DrBrix say?
1245147154123022336	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	pos	@danpfeiffer Lets say “a prominent member of the President’s #coronavirus task force” said. We need #DrFauci
1278459605291610113	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1276618292032081924	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	“A risk to you is not just a risk to you. Because if you get infected you are part of the dynamic process of propagating the pandemic.” #DrFauci #COVID19 #coronavirus
1245179835426705413	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	pos	If had to choose an MVP of this pandemic, it would be DR Fauci.... #coronavirus #Fauci #DrFauci #CoronavirusUSA
1282717627228413953	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	
1253727562548772864	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	
1287142662634713091	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	It's clear the gotcha police were in out in full force Why does everyone hate masks? Why do they show no remorse?  The fact that hes being vilified is crazy, he certainly isn't a witch The worst thing he's ever done was try and throw a pitch! #Fauci #FauciFirstPitch #FauciHero
1282411062956974080	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1270919777918296065	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	pos	It’s intriguing to me that now #COVID19 numbers are on the rise in certain states the amazing & straight-talking #DrFauci is no longer seen on our nightly news programs. I miss hearing his direction, advice & guidelines
1283191798551085056	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@IngrahamAngle I’m fucking COUNTING ON IT. We’ll finally actually do something OTHER THAN WATCH PEOPLE GET SICK AND DIE. #TrumpVirus #TraitorTrump #BlueWave2020 #GOPCowards #IStandWithFauci
1249567863523774466	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	@realDonaldTrump Guess what? I’m a very smart person. I trust my own instincts. And... I will listen to EXPERTS like Dr. Fauci - every time. DR. FAUCI is the EXPERT. I hope people realize this, even if the President does not. #DrFauci #coronavirus
1278306310585552899	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@realDonaldTrump Right now this very minute it does not fucking matter where the hell Covid-19 came from. It is here and has to be delt with. So shut the fuck up sit the fuck down and listen to Dr. Fauci. #COVIDー19 #DrFauci
1249825946628210696	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1283762315150667782	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	@marcorubio If you weren't so weak, you would be slamming your own @GOP, @VP, & @realDonaldTrump for their response. You would also stand up for the CDC, FAUCI, WHO, instead of a draft-dodging real estate salesman. #TrumpVirus #TrumpVirusCoverup #COVID19 #GOPBetrayedAmerica #IStandWithFauci
1249747985937903616	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	EXCUSE ME  WHY IS THERE A LITTLE  666  ON THIS VIRUS TRACKING CHIP  YOU WANT TO STICK IN ME?  #realDonaldTrump #FoxNews #CNN #Election2020 #GOP #Democrats #coronavirus #COVID19 #CoronavirusOutbreak #StayHomeSaveLives #StayHome #FireFauci #FireTrumpNotFauci #DrFauci #KeepFauci
1237841284200402945	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@realDonaldTrump I better hear from Dr. Fauci again today. You’re killing people with your lies. We’re at war with this virus and you misrepresenting the situation makes you a #WarCriminal   You will pay for this.   #coronavirus #DrFauci #Trumpdemic #TrumpRecession #CancelEverything
